run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,max_speed,max_angular_velocity,min_angle,max_angle,angle_range,min_x,max_x,x_range,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
2,28,complete,119,58,60,3.352,665.675,2.082,3,3,4,5,30,2,-10.273,2,1,10.91925,0.080182,0,0.422671,0.422671,192.456,202.517,10.061000000000007,,0,1,92,184,92,95,80
2,29,complete,120,59,60,4.632,1624.548,2.816,3,3,12,16,22,23,2.358,28,14,11.02868,0.083728,-0.82956,0.029585,0.8591449999999999,182.017,195,12.983000000000004,,0,1,83,166,83,91,70
2,30,complete,120,59,60,3.614,888.625,5.169,11,11,11,12,12,11,6.887,4,2,10.9314,0.070123,-0.452494,0.061209,0.513703,147.895,195,47.10499999999999,,0,0,61,122,61,63,64
2,31,complete,120,59,60,3.292,592.235,0.868,7,7,9,10,20,4,-7.363,2,1,10.92454,0.087133,-0.791815,0.112319,0.904134,195,210.269,15.269000000000005,,0,1,58,116,58,65,67
2,32,complete,121,60,60,2.092,204.507,2.907,1,1,2,3,4,26,-6.641,16,8,11.04088,0.171061,-0.100076,0.614111,0.7141869999999999,195,200.932,5.931999999999988,,0,1,65,130,65,69,61
2,33,complete,121,60,60,4.174,3360.447,4.337,18,18,20,22,23,20,-12.437,8,4,11.03382,0.012442,0,0.421766,0.421766,195,211.207,16.206999999999994,,0,1,60,120,60,61,58
2,34,complete,121,60,60,5.678,3952.389,3.007,18,18,20,29,38,38,-6.145,28,14,11.04065,0.039526,0,0.326741,0.326741,195,211.339,16.339,,0,1,74,148,74,79,73
2,35,complete,122,61,60,3.648,4219.988,2.161,14,14,18,47,60,14,6.288,4,2,11.14837,0.00945,-0.143008,0,0.143008,191.582,195,3.4180000000000064,,0,1,38,76,38,38,48
2,36,complete,120,59,60,4.756,2213.019,1.122,5,5,5,13,18,5,-19.524,4,2,10.92503,0.020388,0,0.785941,0.785941,195,217.091,22.091000000000008,,0,1,63,126,63,63,48
2,37,complete,120,59,60,3.776,957.905,2.374,13,13,14,23,27,14,15.43,8,4,10.92554,0.092852,-1.086372,0,1.086372,181.796,195,13.204000000000008,,0,1,71,142,71,83,62
