run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
5,21,complete,121,60,60,8.592,8519.244,3.325,59,60,1.692,20,10,-0.00008,0,0,-0.00008,-11.03535,0,0.0023,0,0,0.002999999999985903,3.0020000000000095,0,3.0020000000000095,,0,1,50,100,50,50,44
5,22,complete,120,59,60,3.966,1328.128,2.502,5,7,0.532,8,4,0,0,0,-0.59497,-11.0819,0.022699,1.04473,0.54681,0.049937,20.833,1.8760000000000332,0.415982,1.8760000000000332,,0,1,67,134,67,70,54
5,23,complete,122,61,60,3.404,1817.289,0.999,56,71,-1.598,40,20,-0.25754,0,-0.004141,-0.25754,-11.55645,-0.004141,0.25754,0.10137,0.004698,0.6200000000000045,5.638999999999953,0.016703,5.638999999999953,,0,1,71,142,71,78,70
5,24,complete,121,60,60,4.054,1448.135,12.846,7,13,13.057,20,10,0,0.31918,0,-1.86659,-10.72192,-0.054895,1.86366,0.37803,0.031415,13.180000000000007,4.709000000000003,0.362982,1.225999999999999,,0,1,66,132,66,67,62
5,25,complete,119,58,60,2.958,422.016,3.375,16,1,-11.936,2,1,0,0.90031,0,1.88562,-9.98428,0.04698,2.06584,1.31377,0.045481,79.62700000000001,9.052000000000021,0.660767,1.3129999999999882,,0,1,85,170,85,88,80
5,26,complete,120,59,60,4.034,1163.861,2.725,11,43,-3.504,24,12,0.2316,0,0,0.2316,-11.48436,0.018922,2.11186,1.11011,0.03302,37.18700000000001,5.139999999999986,0.342212,5.139999999999986,,0,1,76,152,76,82,72
5,27,complete,120,59,60,4.88,2744.433,3.428,6,6,13.294,6,3,0,0.1404,0,-1.7662,-10.79169,-0.033415,1.49261,0.43166,0.021678,42.90100000000001,5.3870000000000005,0.34096,0.2969999999999686,,0,1,66,132,66,70,66
5,28,complete,120,59,60,3.352,665.675,2.082,3,30,3.727,30,15,0,0,0,-1.85676,-12.64926,0.102908,1.58341,0.85103,0.057313,39.22800000000001,6.756000000000029,0.267278,6.756000000000029,,0,1,92,184,92,95,80
5,29,complete,120,59,60,4.632,1624.548,2.816,3,23,2.358,26,13,0,0,0,-0.60649,-11.1173,0.021825,2.20002,0.77606,0.058282,34.44800000000001,8.813999999999965,0.688553,5.133999999999958,,0,1,83,166,83,91,70
5,30,complete,120,59,60,3.614,888.625,5.169,11,11,6.887,4,2,0,0,-0.007701,-1.27975,-11.2207,-0.007701,1.98288,1.53102,0.070961,44.491000000000014,19.764999999999986,0.976118,0.6370000000000005,,0,1,61,122,61,63,64
5,31,complete,120,59,60,3.292,592.235,0.868,7,7,-6.863,4,2,0,0.10337,0,2.73158,-10.82938,-0.121223,1.98563,2.97418,0.109488,34.09100000000001,19.24799999999999,1.583558,2.9770000000000323,,0,0,58,116,58,65,67
5,32,complete,120,59,60,2.092,204.507,2.907,1,25,-7.141,12,6,0,0,0,2.95574,-13.69655,0.020349,2.56994,1.28534,0.087865,35.84700000000001,8.944000000000017,1.286152,5.550999999999988,,0,0,65,130,65,69,61
5,33,complete,121,60,60,4.174,3360.447,4.337,18,21,-12.937,10,5,0,0.06383,0,1.63209,-10.98366,0.023045,1.12847,0.1792,0.016205,18.607,4.878999999999962,0.469276,0.5219999999999914,,0,1,60,120,60,61,58
5,34,complete,121,60,60,5.678,3952.389,3.007,18,38,-6.145,28,14,0,0,0.013276,2.03101,-11.39926,0.013276,1.70588,0.1987,0.014795,15.829000000000008,3.430999999999983,0.33801,3.430999999999983,,0,1,74,148,74,79,73
5,35,complete,121,60,60,3.648,4219.988,2.161,14,14,6.288,4,2,0,0,0,-0.68712,-11.15001,-0.017183,0.36451,0.05483,0.009255,3.9259999999999877,1.1669999999999732,0.155836,0.39800000000002456,,0,1,38,76,38,38,48
5,36,complete,120,59,60,4.756,2213.019,1.122,5,13,-16.524,10,5,0,0.58097,0,3.12344,-10.37939,0.018305,2.60202,0.58097,0.028229,31.649,20.21700000000004,0.7819,1.4630000000000223,,0,1,63,126,63,63,48
5,37,complete,120,59,60,3.776,957.905,2.374,13,23,10.93,12,6,0,0,0,-1.40321,-12.12209,0.034507,1.59668,1.62464,0.036187,45.631,21.30000000000001,1.025391,5.176999999999964,,0,1,71,142,71,83,62
